"GEO_ID","NAME","H1_001N","H1_002N","H1_003N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant"
"1000000US470370154051001","Block 1001, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","30","30","0"
"1000000US470370154051002","Block 1002, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","17","17","0"
"1000000US470370154051003","Block 1003, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","47","47","0"
"1000000US470370154051004","Block 1004, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","9","9","0"
"1000000US470370154051005","Block 1005, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","47","47","0"
"1000000US470370154051006","Block 1006, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","24","24","0"
"1000000US470370154051007","Block 1007, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","357","357","0"
"1000000US470370154051008","Block 1008, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","5","5","0"
"1000000US470370154051009","Block 1009, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","35","35","0"
"1000000US470370154051010","Block 1010, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","28","28","0"
"1000000US470370154051011","Block 1011, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","33","33","0"
"1000000US470370154051012","Block 1012, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","9","9","0"
"1000000US470370154051013","Block 1013, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","8","8","0"
"1000000US470370154051014","Block 1014, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","13","11","2"
"1000000US470370154051015","Block 1015, Block Group 1, Census Tract 154.05, Davidson County, Tennessee","16","16","0"
"1000000US470370154052000","Block 2000, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","345","324","21"
"1000000US470370154052001","Block 2001, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","45","45","0"
"1000000US470370154052002","Block 2002, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","0","0","0"
"1000000US470370154052003","Block 2003, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","32","29","3"
"1000000US470370154052004","Block 2004, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","84","74","10"
"1000000US470370154052005","Block 2005, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","33","32","1"
"1000000US470370154052006","Block 2006, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","208","203","5"
"1000000US470370154052007","Block 2007, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","31","31","0"
"1000000US470370154052008","Block 2008, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","40","40","0"
"1000000US470370154052009","Block 2009, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","148","133","15"
"1000000US470370154052010","Block 2010, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","0","0","0"
"1000000US470370154052011","Block 2011, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","22","22","0"
"1000000US470370154052012","Block 2012, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","27","27","0"
"1000000US470370154052013","Block 2013, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","0","0","0"
"1000000US470370154052014","Block 2014, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","2","1","1"
"1000000US470370154052015","Block 2015, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","0","0","0"
"1000000US470370154052016","Block 2016, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","39","35","4"
"1000000US470370154052017","Block 2017, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","28","28","0"
"1000000US470370154052018","Block 2018, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","43","37","6"
"1000000US470370154052019","Block 2019, Block Group 2, Census Tract 154.05, Davidson County, Tennessee","8","8","0"
"1000000US470370155011000","Block 1000, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155011001","Block 1001, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","516","495","21"
"1000000US470370155011002","Block 1002, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","15","12","3"
"1000000US470370155011003","Block 1003, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","54","44","10"
"1000000US470370155011004","Block 1004, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","20","20","0"
"1000000US470370155011005","Block 1005, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","36","36","0"
"1000000US470370155011006","Block 1006, Block Group 1, Census Tract 155.01, Davidson County, Tennessee","32","27","5"
"1000000US470370155012000","Block 2000, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","250","226","24"
"1000000US470370155012001","Block 2001, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","13","13","0"
"1000000US470370155012002","Block 2002, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","29","26","3"
"1000000US470370155012003","Block 2003, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155012004","Block 2004, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","9","9","0"
"1000000US470370155012005","Block 2005, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","12","12","0"
"1000000US470370155012006","Block 2006, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","67","63","4"
"1000000US470370155012007","Block 2007, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155012008","Block 2008, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","20","20","0"
"1000000US470370155012009","Block 2009, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","9","9","0"
"1000000US470370155012010","Block 2010, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","404","395","9"
"1000000US470370155012011","Block 2011, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","45","45","0"
"1000000US470370155012012","Block 2012, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155012013","Block 2013, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","19","19","0"
"1000000US470370155012014","Block 2014, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155012015","Block 2015, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155012016","Block 2016, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","0","0","0"
"1000000US470370155012017","Block 2017, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","15","15","0"
"1000000US470370155012018","Block 2018, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","18","13","5"
"1000000US470370155012019","Block 2019, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","54","54","0"
"1000000US470370155012020","Block 2020, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","24","21","3"
"1000000US470370155012021","Block 2021, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","125","18","107"
"1000000US470370155012022","Block 2022, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","45","39","6"
"1000000US470370155012023","Block 2023, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","34","34","0"
"1000000US470370155012024","Block 2024, Block Group 2, Census Tract 155.01, Davidson County, Tennessee","17","17","0"
"1000000US470370155021000","Block 1000, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","495","473","22"
"1000000US470370155021001","Block 1001, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","42","42","0"
"1000000US470370155021002","Block 1002, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","57","53","4"
"1000000US470370155021003","Block 1003, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","61","61","0"
"1000000US470370155021004","Block 1004, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","30","30","0"
"1000000US470370155021005","Block 1005, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","15","15","0"
"1000000US470370155021006","Block 1006, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","42","42","0"
"1000000US470370155021007","Block 1007, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","11","11","0"
"1000000US470370155021008","Block 1008, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","22","22","0"
"1000000US470370155021009","Block 1009, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","22","22","0"
"1000000US470370155021010","Block 1010, Block Group 1, Census Tract 155.02, Davidson County, Tennessee","19","19","0"
"1000000US470370155022000","Block 2000, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","101","91","10"
"1000000US470370155022001","Block 2001, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","17","17","0"
"1000000US470370155022002","Block 2002, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","24","24","0"
"1000000US470370155022003","Block 2003, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","15","15","0"
"1000000US470370155022004","Block 2004, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","84","84","0"
"1000000US470370155022005","Block 2005, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","20","9","11"
"1000000US470370155022006","Block 2006, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","40","29","11"
"1000000US470370155022007","Block 2007, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","59","59","0"
"1000000US470370155022008","Block 2008, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","9","9","0"
"1000000US470370155022009","Block 2009, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","0","0","0"
"1000000US470370155022010","Block 2010, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","43","38","5"
"1000000US470370155022011","Block 2011, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","34","20","14"
"1000000US470370155022012","Block 2012, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","1","1","0"
"1000000US470370155022013","Block 2013, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","0","0","0"
"1000000US470370155022014","Block 2014, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","1","1","0"
"1000000US470370155022015","Block 2015, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","0","0","0"
"1000000US470370155022016","Block 2016, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","0","0","0"
"1000000US470370155022017","Block 2017, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","0","0","0"
"1000000US470370155022018","Block 2018, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","3","0","3"
"1000000US470370155022019","Block 2019, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","0","0","0"
"1000000US470370155022020","Block 2020, Block Group 2, Census Tract 155.02, Davidson County, Tennessee","19","19","0"
"1000000US470370155023000","Block 3000, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","32","30","2"
"1000000US470370155023001","Block 3001, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","36","33","3"
"1000000US470370155023002","Block 3002, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","22","19","3"
"1000000US470370155023003","Block 3003, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","25","21","4"
"1000000US470370155023004","Block 3004, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","152","152","0"
"1000000US470370155023005","Block 3005, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","19","19","0"
"1000000US470370155023006","Block 3006, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","7","7","0"
"1000000US470370155023007","Block 3007, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","30","30","0"
"1000000US470370155023008","Block 3008, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","24","24","0"
"1000000US470370155023009","Block 3009, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","21","15","6"
"1000000US470370155023010","Block 3010, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","38","37","1"
"1000000US470370155023011","Block 3011, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","20","20","0"
"1000000US470370155023012","Block 3012, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","37","37","0"
"1000000US470370155023013","Block 3013, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","25","25","0"
"1000000US470370155023014","Block 3014, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","31","31","0"
"1000000US470370155023015","Block 3015, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","25","20","5"
"1000000US470370155023016","Block 3016, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","36","32","4"
"1000000US470370155023017","Block 3017, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","16","16","0"
"1000000US470370155023018","Block 3018, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","43","43","0"
"1000000US470370155023019","Block 3019, Block Group 3, Census Tract 155.02, Davidson County, Tennessee","48","48","0"
